url,name,path[0],path[1],path[2],path[3],path[4]
/nobel_prizes/medicine/laureates/1977/schally-facts.html,Andrew V. Schally,nobel_prizes,medicine,laureates,1977,schally-facts.html
/nobel_prizes/medicine/laureates/1977/yalow-facts.html,Rosalyn Yalow,nobel_prizes,medicine,laureates,1977,yalow-facts.html
/nobel_prizes/literature/laureates/1977/aleixandre-facts.html,Vicente Aleixandre,nobel_prizes,literature,laureates,1977,aleixandre-facts.html
/nobel_prizes/peace/laureates/1977/amnesty-facts.html,Amnesty International,nobel_prizes,peace,laureates,1977,amnesty-facts.html
/nobel_prizes/economic-sciences/laureates/1977/ohlin-facts.html,Bertil Ohlin,nobel_prizes,economic-sciences,laureates,1977,ohlin-facts.html
/nobel_prizes/economic-sciences/laureates/1977/meade-facts.html,James E. Meade,nobel_prizes,economic-sciences,laureates,1977,meade-facts.html
/nobel_prizes/physics/laureates/1976/richter-facts.html,Burton Richter,nobel_prizes,physics,laureates,1976,richter-facts.html
/nobel_prizes/physics/laureates/1976/ting-facts.html,Samuel Chao Chung Ting,nobel_prizes,physics,laureates,1976,ting-facts.html
/nobel_prizes/chemistry/laureates/1976/lipscomb-facts.html,William N. Lipscomb,nobel_prizes,chemistry,laureates,1976,lipscomb-facts.html
/nobel_prizes/medicine/laureates/1976/blumberg-facts.html,Baruch S. Blumberg,nobel_prizes,medicine,laureates,1976,blumberg-facts.html
/nobel_prizes/medicine/laureates/1976/gajdusek-facts.html,D. Carleton Gajdusek,nobel_prizes,medicine,laureates,1976,gajdusek-facts.html
/nobel_prizes/literature/laureates/1976/bellow-facts.html,Saul Bellow,nobel_prizes,literature,laureates,1976,bellow-facts.html
/nobel_prizes/peace/laureates/1976/williams-facts.html,Betty Williams,nobel_prizes,peace,laureates,1976,williams-facts.html
/nobel_prizes/peace/laureates/1976/corrigan-facts.html,Mairead Corrigan,nobel_prizes,peace,laureates,1976,corrigan-facts.html
/nobel_prizes/economic-sciences/laureates/1976/friedman-facts.html,Milton Friedman,nobel_prizes,economic-sciences,laureates,1976,friedman-facts.html
/nobel_prizes/physics/laureates/1975/bohr-facts.html,Aage Niels Bohr,nobel_prizes,physics,laureates,1975,bohr-facts.html
/nobel_prizes/physics/laureates/1975/mottelson-facts.html,Ben Roy Mottelson,nobel_prizes,physics,laureates,1975,mottelson-facts.html
/nobel_prizes/physics/laureates/1975/rainwater-facts.html,Leo James Rainwater,nobel_prizes,physics,laureates,1975,rainwater-facts.html
/nobel_prizes/chemistry/laureates/1975/cornforth-facts.html,John Warcup Cornforth,nobel_prizes,chemistry,laureates,1975,cornforth-facts.html
/nobel_prizes/chemistry/laureates/1975/prelog-facts.html,Vladimir Prelog,nobel_prizes,chemistry,laureates,1975,prelog-facts.html
/nobel_prizes/medicine/laureates/1975/baltimore-facts.html,David Baltimore,nobel_prizes,medicine,laureates,1975,baltimore-facts.html
/nobel_prizes/medicine/laureates/1975/dulbecco-facts.html,Renato Dulbecco,nobel_prizes,medicine,laureates,1975,dulbecco-facts.html
/nobel_prizes/medicine/laureates/1975/temin-facts.html,Howard Martin Temin,nobel_prizes,medicine,laureates,1975,temin-facts.html
/nobel_prizes/literature/laureates/1975/montale-facts.html,Eugenio Montale,nobel_prizes,literature,laureates,1975,montale-facts.html
/nobel_prizes/peace/laureates/1975/sakharov-facts.html,Andrei Dmitrievich Sakharov,nobel_prizes,peace,laureates,1975,sakharov-facts.html
/nobel_prizes/economic-sciences/laureates/1975/kantorovich-facts.html,Leonid Vitaliyevich Kantorovich,nobel_prizes,economic-sciences,laureates,1975,kantorovich-facts.html
/nobel_prizes/economic-sciences/laureates/1975/koopmans-facts.html,Tjalling C. Koopmans,nobel_prizes,economic-sciences,laureates,1975,koopmans-facts.html
/nobel_prizes/physics/laureates/1974/ryle-facts.html,Sir Martin Ryle,nobel_prizes,physics,laureates,1974,ryle-facts.html
/nobel_prizes/physics/laureates/1974/hewish-facts.html,Antony Hewish,nobel_prizes,physics,laureates,1974,hewish-facts.html
/nobel_prizes/chemistry/laureates/1974/flory-facts.html,Paul J. Flory,nobel_prizes,chemistry,laureates,1974,flory-facts.html
/nobel_prizes/medicine/laureates/1974/claude-facts.html,Albert Claude,nobel_prizes,medicine,laureates,1974,claude-facts.html
/nobel_prizes/medicine/laureates/1974/duve-facts.html,Christian de Duve,nobel_prizes,medicine,laureates,1974,duve-facts.html
/nobel_prizes/medicine/laureates/1974/palade-facts.html,George E. Palade,nobel_prizes,medicine,laureates,1974,palade-facts.html
/nobel_prizes/literature/laureates/1974/johnson-facts.html,Eyvind Johnson,nobel_prizes,literature,laureates,1974,johnson-facts.html
/nobel_prizes/literature/laureates/1974/martinson-facts.html,Harry Martinson,nobel_prizes,literature,laureates,1974,martinson-facts.html
/nobel_prizes/peace/laureates/1974/macbride-facts.html,Seán MacBride,nobel_prizes,peace,laureates,1974,macbride-facts.html
/nobel_prizes/peace/laureates/1974/sato-facts.html,Eisaku Sato,nobel_prizes,peace,laureates,1974,sato-facts.html
/nobel_prizes/economic-sciences/laureates/1974/myrdal-facts.html,Gunnar Myrdal,nobel_prizes,economic-sciences,laureates,1974,myrdal-facts.html
/nobel_prizes/economic-sciences/laureates/1974/hayek-facts.html,Friedrich August von Hayek,nobel_prizes,economic-sciences,laureates,1974,hayek-facts.html
/nobel_prizes/physics/laureates/1973/esaki-facts.html,Leo Esaki,nobel_prizes,physics,laureates,1973,esaki-facts.html
/nobel_prizes/physics/laureates/1973/giaever-facts.html,Ivar Giaever,nobel_prizes,physics,laureates,1973,giaever-facts.html
/nobel_prizes/physics/laureates/1973/josephson-facts.html,Brian David Josephson,nobel_prizes,physics,laureates,1973,josephson-facts.html
/nobel_prizes/chemistry/laureates/1973/fischer-facts.html,Ernst Otto Fischer,nobel_prizes,chemistry,laureates,1973,fischer-facts.html
/nobel_prizes/chemistry/laureates/1973/wilkinson-facts.html,Geoffrey Wilkinson,nobel_prizes,chemistry,laureates,1973,wilkinson-facts.html
/nobel_prizes/medicine/laureates/1973/frisch-facts.html,Karl von Frisch,nobel_prizes,medicine,laureates,1973,frisch-facts.html
/nobel_prizes/medicine/laureates/1973/lorenz-facts.html,Konrad Lorenz,nobel_prizes,medicine,laureates,1973,lorenz-facts.html
/nobel_prizes/medicine/laureates/1973/tinbergen-facts.html,Nikolaas Tinbergen,nobel_prizes,medicine,laureates,1973,tinbergen-facts.html
/nobel_prizes/literature/laureates/1973/white-facts.html,Patrick White,nobel_prizes,literature,laureates,1973,white-facts.html
/nobel_prizes/peace/laureates/1973/kissinger-facts.html,Henry A. Kissinger,nobel_prizes,peace,laureates,1973,kissinger-facts.html
/nobel_prizes/peace/laureates/1973/tho-facts.html,Le Duc Tho,nobel_prizes,peace,laureates,1973,tho-facts.html
/nobel_prizes/economic-sciences/laureates/1973/leontief-facts.html,Wassily Leontief,nobel_prizes,economic-sciences,laureates,1973,leontief-facts.html
/nobel_prizes/physics/laureates/1972/bardeen-facts.html,John Bardeen,nobel_prizes,physics,laureates,1972,bardeen-facts.html
/nobel_prizes/physics/laureates/1972/cooper-facts.html,Leon Neil Cooper,nobel_prizes,physics,laureates,1972,cooper-facts.html
/nobel_prizes/physics/laureates/1972/schrieffer-facts.html,John Robert Schrieffer,nobel_prizes,physics,laureates,1972,schrieffer-facts.html
/nobel_prizes/chemistry/laureates/1972/anfinsen-facts.html,Christian B. Anfinsen,nobel_prizes,chemistry,laureates,1972,anfinsen-facts.html
/nobel_prizes/chemistry/laureates/1972/moore-facts.html,Stanford Moore,nobel_prizes,chemistry,laureates,1972,moore-facts.html
/nobel_prizes/chemistry/laureates/1972/stein-facts.html,William H. Stein,nobel_prizes,chemistry,laureates,1972,stein-facts.html
/nobel_prizes/medicine/laureates/1972/edelman-facts.html,Gerald M. Edelman,nobel_prizes,medicine,laureates,1972,edelman-facts.html
/nobel_prizes/medicine/laureates/1972/porter-facts.html,Rodney R. Porter,nobel_prizes,medicine,laureates,1972,porter-facts.html
/nobel_prizes/literature/laureates/1972/boll-facts.html,Heinrich Böll,nobel_prizes,literature,laureates,1972,boll-facts.html
/nobel_prizes/economic-sciences/laureates/1972/hicks-facts.html,John R. Hicks,nobel_prizes,economic-sciences,laureates,1972,hicks-facts.html
/nobel_prizes/economic-sciences/laureates/1972/arrow-facts.html,Kenneth J. Arrow,nobel_prizes,economic-sciences,laureates,1972,arrow-facts.html
/nobel_prizes/physics/laureates/1971/gabor-facts.html,Dennis Gabor,nobel_prizes,physics,laureates,1971,gabor-facts.html
/nobel_prizes/chemistry/laureates/1971/herzberg-facts.html,Gerhard Herzberg,nobel_prizes,chemistry,laureates,1971,herzberg-facts.html
/nobel_prizes/medicine/laureates/1971/sutherland-facts.html,"Earl W. Sutherland, Jr.",nobel_prizes,medicine,laureates,1971,sutherland-facts.html
/nobel_prizes/literature/laureates/1971/neruda-facts.html,Pablo Neruda,nobel_prizes,literature,laureates,1971,neruda-facts.html
/nobel_prizes/peace/laureates/1971/brandt-facts.html,Willy Brandt,nobel_prizes,peace,laureates,1971,brandt-facts.html
/nobel_prizes/economic-sciences/laureates/1971/kuznets-facts.html,Simon Kuznets,nobel_prizes,economic-sciences,laureates,1971,kuznets-facts.html
/nobel_prizes/physics/laureates/1970/alfven-facts.html,Hannes Olof Gösta Alfvén,nobel_prizes,physics,laureates,1970,alfven-facts.html
/nobel_prizes/physics/laureates/1970/neel-facts.html,Louis Eugène Félix Néel,nobel_prizes,physics,laureates,1970,neel-facts.html
/nobel_prizes/chemistry/laureates/1970/leloir-facts.html,Luis F. Leloir,nobel_prizes,chemistry,laureates,1970,leloir-facts.html
/nobel_prizes/medicine/laureates/1970/katz-facts.html,Sir Bernard Katz,nobel_prizes,medicine,laureates,1970,katz-facts.html
/nobel_prizes/medicine/laureates/1970/euler-facts.html,Ulf von Euler,nobel_prizes,medicine,laureates,1970,euler-facts.html
/nobel_prizes/medicine/laureates/1970/axelrod-facts.html,Julius Axelrod,nobel_prizes,medicine,laureates,1970,axelrod-facts.html
/nobel_prizes/literature/laureates/1970/solzhenitsyn-facts.html,Aleksandr Isayevich Solzhenitsyn,nobel_prizes,literature,laureates,1970,solzhenitsyn-facts.html
/nobel_prizes/peace/laureates/1970/borlaug-facts.html,Norman E. Borlaug,nobel_prizes,peace,laureates,1970,borlaug-facts.html
/nobel_prizes/economic-sciences/laureates/1970/samuelson-facts.html,Paul A. Samuelson,nobel_prizes,economic-sciences,laureates,1970,samuelson-facts.html
/nobel_prizes/physics/laureates/1969/gell-mann-facts.html,Murray Gell-Mann,nobel_prizes,physics,laureates,1969,gell-mann-facts.html
/nobel_prizes/chemistry/laureates/1969/barton-facts.html,Derek H. R. Barton,nobel_prizes,chemistry,laureates,1969,barton-facts.html
/nobel_prizes/chemistry/laureates/1969/hassel-facts.html,Odd Hassel,nobel_prizes,chemistry,laureates,1969,hassel-facts.html
/nobel_prizes/medicine/laureates/1969/delbruck-facts.html,Max Delbrück,nobel_prizes,medicine,laureates,1969,delbruck-facts.html
/nobel_prizes/medicine/laureates/1969/hershey-facts.html,Alfred D. Hershey,nobel_prizes,medicine,laureates,1969,hershey-facts.html
/nobel_prizes/medicine/laureates/1969/luria-facts.html,Salvador E. Luria,nobel_prizes,medicine,laureates,1969,luria-facts.html
/nobel_prizes/literature/laureates/1969/beckett-facts.html,Samuel Beckett,nobel_prizes,literature,laureates,1969,beckett-facts.html
/nobel_prizes/peace/laureates/1969/labour-facts.html,International Labour Organization (I.L.O.),nobel_prizes,peace,laureates,1969,labour-facts.html
/nobel_prizes/economic-sciences/laureates/1969/frisch-facts.html,Ragnar Frisch,nobel_prizes,economic-sciences,laureates,1969,frisch-facts.html
/nobel_prizes/economic-sciences/laureates/1969/tinbergen-facts.html,Jan Tinbergen,nobel_prizes,economic-sciences,laureates,1969,tinbergen-facts.html
/nobel_prizes/physics/laureates/1968/alvarez-facts.html,Luis Walter Alvarez,nobel_prizes,physics,laureates,1968,alvarez-facts.html
/nobel_prizes/chemistry/laureates/1968/onsager-facts.html,Lars Onsager,nobel_prizes,chemistry,laureates,1968,onsager-facts.html
/nobel_prizes/medicine/laureates/1968/holley-facts.html,Robert W. Holley,nobel_prizes,medicine,laureates,1968,holley-facts.html
/nobel_prizes/medicine/laureates/1968/khorana-facts.html,Har Gobind Khorana,nobel_prizes,medicine,laureates,1968,khorana-facts.html
/nobel_prizes/medicine/laureates/1968/nirenberg-facts.html,Marshall W. Nirenberg,nobel_prizes,medicine,laureates,1968,nirenberg-facts.html
/nobel_prizes/literature/laureates/1968/kawabata-facts.html,Yasunari Kawabata,nobel_prizes,literature,laureates,1968,kawabata-facts.html
/nobel_prizes/peace/laureates/1968/cassin-facts.html,René Cassin,nobel_prizes,peace,laureates,1968,cassin-facts.html
/nobel_prizes/physics/laureates/1967/bethe-facts.html,Hans Albrecht Bethe,nobel_prizes,physics,laureates,1967,bethe-facts.html
/nobel_prizes/chemistry/laureates/1967/eigen-facts.html,Manfred Eigen,nobel_prizes,chemistry,laureates,1967,eigen-facts.html
/nobel_prizes/chemistry/laureates/1967/norrish-facts.html,Ronald George Wreyford Norrish,nobel_prizes,chemistry,laureates,1967,norrish-facts.html
/nobel_prizes/chemistry/laureates/1967/porter-facts.html,George Porter,nobel_prizes,chemistry,laureates,1967,porter-facts.html
/nobel_prizes/medicine/laureates/1967/granit-facts.html,Ragnar Granit,nobel_prizes,medicine,laureates,1967,granit-facts.html
/nobel_prizes/medicine/laureates/1967/hartline-facts.html,Haldan Keffer Hartline,nobel_prizes,medicine,laureates,1967,hartline-facts.html
/nobel_prizes/medicine/laureates/1967/wald-facts.html,George Wald,nobel_prizes,medicine,laureates,1967,wald-facts.html
/nobel_prizes/literature/laureates/1967/asturias-facts.html,Miguel Angel Asturias,nobel_prizes,literature,laureates,1967,asturias-facts.html
/nobel_prizes/physics/laureates/1966/kastler-facts.html,Alfred Kastler,nobel_prizes,physics,laureates,1966,kastler-facts.html
/nobel_prizes/chemistry/laureates/1966/mulliken-facts.html,Robert S. Mulliken,nobel_prizes,chemistry,laureates,1966,mulliken-facts.html
/nobel_prizes/medicine/laureates/1966/rous-facts.html,Peyton Rous,nobel_prizes,medicine,laureates,1966,rous-facts.html
/nobel_prizes/medicine/laureates/1966/huggins-facts.html,Charles Brenton Huggins,nobel_prizes,medicine,laureates,1966,huggins-facts.html
/nobel_prizes/literature/laureates/1966/agnon-facts.html,Shmuel Yosef Agnon,nobel_prizes,literature,laureates,1966,agnon-facts.html
/nobel_prizes/literature/laureates/1966/sachs-facts.html,Nelly Sachs,nobel_prizes,literature,laureates,1966,sachs-facts.html
/nobel_prizes/physics/laureates/1965/tomonaga-facts.html,Sin-Itiro Tomonaga,nobel_prizes,physics,laureates,1965,tomonaga-facts.html
/nobel_prizes/physics/laureates/1965/schwinger-facts.html,Julian Schwinger,nobel_prizes,physics,laureates,1965,schwinger-facts.html
/nobel_prizes/physics/laureates/1965/feynman-facts.html,Richard P. Feynman,nobel_prizes,physics,laureates,1965,feynman-facts.html
/nobel_prizes/chemistry/laureates/1965/woodward-facts.html,Robert Burns Woodward,nobel_prizes,chemistry,laureates,1965,woodward-facts.html
/nobel_prizes/medicine/laureates/1965/jacob-facts.html,François Jacob,nobel_prizes,medicine,laureates,1965,jacob-facts.html
/nobel_prizes/medicine/laureates/1965/lwoff-facts.html,André Lwoff,nobel_prizes,medicine,laureates,1965,lwoff-facts.html
/nobel_prizes/medicine/laureates/1965/monod-facts.html,Jacques Monod,nobel_prizes,medicine,laureates,1965,monod-facts.html
/nobel_prizes/literature/laureates/1965/sholokhov-facts.html,Mikhail Aleksandrovich Sholokhov,nobel_prizes,literature,laureates,1965,sholokhov-facts.html
/nobel_prizes/peace/laureates/1965/unicef-facts.html,United Nations Children's Fund (UNICEF),nobel_prizes,peace,laureates,1965,unicef-facts.html
/nobel_prizes/physics/laureates/1964/townes-facts.html,Charles Hard Townes,nobel_prizes,physics,laureates,1964,townes-facts.html
/nobel_prizes/physics/laureates/1964/basov-facts.html,Nicolay Gennadiyevich Basov,nobel_prizes,physics,laureates,1964,basov-facts.html
/nobel_prizes/physics/laureates/1964/prokhorov-facts.html,Aleksandr Mikhailovich Prokhorov,nobel_prizes,physics,laureates,1964,prokhorov-facts.html
/nobel_prizes/chemistry/laureates/1964/hodgkin-facts.html,Dorothy Crowfoot Hodgkin,nobel_prizes,chemistry,laureates,1964,hodgkin-facts.html
/nobel_prizes/medicine/laureates/1964/bloch-facts.html,Konrad Bloch,nobel_prizes,medicine,laureates,1964,bloch-facts.html
/nobel_prizes/medicine/laureates/1964/lynen-facts.html,Feodor Lynen,nobel_prizes,medicine,laureates,1964,lynen-facts.html
/nobel_prizes/literature/laureates/1964/sartre-facts.html,Jean-Paul Sartre,nobel_prizes,literature,laureates,1964,sartre-facts.html
/nobel_prizes/peace/laureates/1964/king-facts.html,Martin Luther King Jr.,nobel_prizes,peace,laureates,1964,king-facts.html
/nobel_prizes/physics/laureates/1963/wigner-facts.html,Eugene Paul Wigner,nobel_prizes,physics,laureates,1963,wigner-facts.html
/nobel_prizes/physics/laureates/1963/mayer-facts.html,Maria Goeppert Mayer,nobel_prizes,physics,laureates,1963,mayer-facts.html
/nobel_prizes/physics/laureates/1963/jensen-facts.html,J. Hans D. Jensen,nobel_prizes,physics,laureates,1963,jensen-facts.html
/nobel_prizes/chemistry/laureates/1963/ziegler-facts.html,Karl Ziegler,nobel_prizes,chemistry,laureates,1963,ziegler-facts.html
/nobel_prizes/chemistry/laureates/1963/natta-facts.html,Giulio Natta,nobel_prizes,chemistry,laureates,1963,natta-facts.html
/nobel_prizes/medicine/laureates/1963/eccles-facts.html,Sir John Carew Eccles,nobel_prizes,medicine,laureates,1963,eccles-facts.html
/nobel_prizes/medicine/laureates/1963/hodgkin-facts.html,Alan Lloyd Hodgkin,nobel_prizes,medicine,laureates,1963,hodgkin-facts.html
/nobel_prizes/medicine/laureates/1963/huxley-facts.html,Andrew Fielding Huxley,nobel_prizes,medicine,laureates,1963,huxley-facts.html
/nobel_prizes/literature/laureates/1963/seferis-facts.html,Giorgos Seferis,nobel_prizes,literature,laureates,1963,seferis-facts.html
/nobel_prizes/peace/laureates/1963/red-cross-facts.html,"Comité international de la Croix Rouge (International Committee of the Red 
Cross)",nobel_prizes,peace,laureates,1963,red-cross-facts.html
/nobel_prizes/peace/laureates/1963/red-cross-league-facts.html,Ligue des Sociétés de la Croix-Rouge (League of Red Cross Societies),nobel_prizes,peace,laureates,1963,red-cross-league-facts.html
/nobel_prizes/physics/laureates/1962/landau-facts.html,Lev Davidovich Landau,nobel_prizes,physics,laureates,1962,landau-facts.html
/nobel_prizes/chemistry/laureates/1962/perutz-facts.html,Max Ferdinand Perutz,nobel_prizes,chemistry,laureates,1962,perutz-facts.html
/nobel_prizes/chemistry/laureates/1962/kendrew-facts.html,John Cowdery Kendrew,nobel_prizes,chemistry,laureates,1962,kendrew-facts.html
/nobel_prizes/medicine/laureates/1962/crick-facts.html,Francis Harry Compton Crick,nobel_prizes,medicine,laureates,1962,crick-facts.html
/nobel_prizes/medicine/laureates/1962/watson-facts.html,James Dewey Watson,nobel_prizes,medicine,laureates,1962,watson-facts.html
/nobel_prizes/medicine/laureates/1962/wilkins-facts.html,Maurice Hugh Frederick Wilkins,nobel_prizes,medicine,laureates,1962,wilkins-facts.html
/nobel_prizes/literature/laureates/1962/steinbeck-facts.html,John Steinbeck,nobel_prizes,literature,laureates,1962,steinbeck-facts.html
/nobel_prizes/peace/laureates/1962/pauling-facts.html,Linus Carl Pauling,nobel_prizes,peace,laureates,1962,pauling-facts.html
/nobel_prizes/physics/laureates/1961/hofstadter-facts.html,Robert Hofstadter,nobel_prizes,physics,laureates,1961,hofstadter-facts.html
/nobel_prizes/physics/laureates/1961/mossbauer-facts.html,Rudolf Ludwig Mössbauer,nobel_prizes,physics,laureates,1961,mossbauer-facts.html
/nobel_prizes/chemistry/laureates/1961/calvin-facts.html,Melvin Calvin,nobel_prizes,chemistry,laureates,1961,calvin-facts.html
/nobel_prizes/medicine/laureates/1961/bekesy-facts.html,Georg von Békésy,nobel_prizes,medicine,laureates,1961,bekesy-facts.html
/nobel_prizes/literature/laureates/1961/andric-facts.html,Ivo Andric,nobel_prizes,literature,laureates,1961,andric-facts.html
/nobel_prizes/peace/laureates/1961/hammarskjold-facts.html,Dag Hjalmar Agne Carl Hammarskjöld,nobel_prizes,peace,laureates,1961,hammarskjold-facts.html
/nobel_prizes/physics/laureates/1960/glaser-facts.html,Donald Arthur Glaser,nobel_prizes,physics,laureates,1960,glaser-facts.html
/nobel_prizes/chemistry/laureates/1960/libby-facts.html,Willard Frank Libby,nobel_prizes,chemistry,laureates,1960,libby-facts.html
/nobel_prizes/medicine/laureates/1960/burnet-facts.html,Sir Frank Macfarlane Burnet,nobel_prizes,medicine,laureates,1960,burnet-facts.html
/nobel_prizes/medicine/laureates/1960/medawar-facts.html,Peter Brian Medawar,nobel_prizes,medicine,laureates,1960,medawar-facts.html
/nobel_prizes/literature/laureates/1960/perse-facts.html,Saint-John Perse,nobel_prizes,literature,laureates,1960,perse-facts.html
/nobel_prizes/peace/laureates/1960/lutuli-facts.html,Albert John Lutuli,nobel_prizes,peace,laureates,1960,lutuli-facts.html
/nobel_prizes/physics/laureates/1959/segre-facts.html,Emilio Gino Segrè,nobel_prizes,physics,laureates,1959,segre-facts.html
/nobel_prizes/physics/laureates/1959/chamberlain-facts.html,Owen Chamberlain,nobel_prizes,physics,laureates,1959,chamberlain-facts.html
/nobel_prizes/chemistry/laureates/1959/heyrovsky-facts.html,Jaroslav Heyrovsky,nobel_prizes,chemistry,laureates,1959,heyrovsky-facts.html
/nobel_prizes/medicine/laureates/1959/ochoa-facts.html,Severo Ochoa,nobel_prizes,medicine,laureates,1959,ochoa-facts.html
/nobel_prizes/medicine/laureates/1959/kornberg-facts.html,Arthur Kornberg,nobel_prizes,medicine,laureates,1959,kornberg-facts.html
/nobel_prizes/literature/laureates/1959/quasimodo-facts.html,Salvatore Quasimodo,nobel_prizes,literature,laureates,1959,quasimodo-facts.html
/nobel_prizes/peace/laureates/1959/noel-baker-facts.html,Philip J. Noel-Baker,nobel_prizes,peace,laureates,1959,noel-baker-facts.html
/nobel_prizes/physics/laureates/1958/cerenkov-facts.html,Pavel Alekseyevich Cherenkov,nobel_prizes,physics,laureates,1958,cerenkov-facts.html
/nobel_prizes/physics/laureates/1958/frank-facts.html,Il´ja Mikhailovich Frank,nobel_prizes,physics,laureates,1958,frank-facts.html
/nobel_prizes/physics/laureates/1958/tamm-facts.html,Igor Yevgenyevich Tamm,nobel_prizes,physics,laureates,1958,tamm-facts.html
/nobel_prizes/chemistry/laureates/1958/sanger-facts.html,Frederick Sanger,nobel_prizes,chemistry,laureates,1958,sanger-facts.html
/nobel_prizes/medicine/laureates/1958/beadle-facts.html,George Wells Beadle,nobel_prizes,medicine,laureates,1958,beadle-facts.html
/nobel_prizes/medicine/laureates/1958/tatum-facts.html,Edward Lawrie Tatum,nobel_prizes,medicine,laureates,1958,tatum-facts.html
/nobel_prizes/medicine/laureates/1958/lederberg-facts.html,Joshua Lederberg,nobel_prizes,medicine,laureates,1958,lederberg-facts.html
/nobel_prizes/literature/laureates/1958/pasternak-facts.html,Boris Leonidovich Pasternak,nobel_prizes,literature,laureates,1958,pasternak-facts.html
/nobel_prizes/peace/laureates/1958/pire-facts.html,Georges Pire,nobel_prizes,peace,laureates,1958,pire-facts.html
/nobel_prizes/physics/laureates/1957/yang-facts.html,Chen Ning Yang,nobel_prizes,physics,laureates,1957,yang-facts.html
/nobel_prizes/physics/laureates/1957/lee-facts.html,Tsung-Dao (T.D.) Lee,nobel_prizes,physics,laureates,1957,lee-facts.html
/nobel_prizes/chemistry/laureates/1957/todd-facts.html,Lord (Alexander R.) Todd,nobel_prizes,chemistry,laureates,1957,todd-facts.html
/nobel_prizes/medicine/laureates/1957/bovet-facts.html,Daniel Bovet,nobel_prizes,medicine,laureates,1957,bovet-facts.html
/nobel_prizes/literature/laureates/1957/camus-facts.html,Albert Camus,nobel_prizes,literature,laureates,1957,camus-facts.html
/nobel_prizes/peace/laureates/1957/pearson-facts.html,Lester Bowles Pearson,nobel_prizes,peace,laureates,1957,pearson-facts.html
/nobel_prizes/physics/laureates/1956/shockley-facts.html,William Bradford Shockley,nobel_prizes,physics,laureates,1956,shockley-facts.html
/nobel_prizes/physics/laureates/1956/bardeen-facts.html,John Bardeen,nobel_prizes,physics,laureates,1956,bardeen-facts.html
/nobel_prizes/physics/laureates/1956/brattain-facts.html,Walter Houser Brattain,nobel_prizes,physics,laureates,1956,brattain-facts.html
/nobel_prizes/chemistry/laureates/1956/hinshelwood-facts.html,Sir Cyril Norman Hinshelwood,nobel_prizes,chemistry,laureates,1956,hinshelwood-facts.html
/nobel_prizes/chemistry/laureates/1956/semenov-facts.html,Nikolay Nikolaevich Semenov,nobel_prizes,chemistry,laureates,1956,semenov-facts.html
/nobel_prizes/medicine/laureates/1956/cournand-facts.html,André Frédéric Cournand,nobel_prizes,medicine,laureates,1956,cournand-facts.html
/nobel_prizes/medicine/laureates/1956/forssmann-facts.html,Werner Forssmann,nobel_prizes,medicine,laureates,1956,forssmann-facts.html
/nobel_prizes/medicine/laureates/1956/richards-facts.html,Dickinson W. Richards,nobel_prizes,medicine,laureates,1956,richards-facts.html
/nobel_prizes/literature/laureates/1956/jimenez-facts.html,Juan Ramón Jiménez,nobel_prizes,literature,laureates,1956,jimenez-facts.html
/nobel_prizes/physics/laureates/1955/lamb-facts.html,Willis Eugene Lamb,nobel_prizes,physics,laureates,1955,lamb-facts.html
/nobel_prizes/physics/laureates/1955/kusch-facts.html,Polykarp Kusch,nobel_prizes,physics,laureates,1955,kusch-facts.html
/nobel_prizes/chemistry/laureates/1955/vigneaud-facts.html,Vincent du Vigneaud,nobel_prizes,chemistry,laureates,1955,vigneaud-facts.html
/nobel_prizes/medicine/laureates/1955/theorell-facts.html,Axel Hugo Theodor Theorell,nobel_prizes,medicine,laureates,1955,theorell-facts.html
/nobel_prizes/literature/laureates/1955/laxness-facts.html,Halldór Kiljan Laxness,nobel_prizes,literature,laureates,1955,laxness-facts.html
/nobel_prizes/physics/laureates/1954/born-facts.html,Max Born,nobel_prizes,physics,laureates,1954,born-facts.html
/nobel_prizes/physics/laureates/1954/bothe-facts.html,Walther Bothe,nobel_prizes,physics,laureates,1954,bothe-facts.html
/nobel_prizes/chemistry/laureates/1954/pauling-facts.html,Linus Carl Pauling,nobel_prizes,chemistry,laureates,1954,pauling-facts.html
/nobel_prizes/medicine/laureates/1954/enders-facts.html,John Franklin Enders,nobel_prizes,medicine,laureates,1954,enders-facts.html
/nobel_prizes/medicine/laureates/1954/weller-facts.html,Thomas Huckle Weller,nobel_prizes,medicine,laureates,1954,weller-facts.html
/nobel_prizes/medicine/laureates/1954/robbins-facts.html,Frederick Chapman Robbins,nobel_prizes,medicine,laureates,1954,robbins-facts.html
/nobel_prizes/literature/laureates/1954/hemingway-facts.html,Ernest Miller Hemingway,nobel_prizes,literature,laureates,1954,hemingway-facts.html
/nobel_prizes/peace/laureates/1954/refugees-facts.html,Office of the United Nations High Commissioner for Refugees (UNHCR),nobel_prizes,peace,laureates,1954,refugees-facts.html
/nobel_prizes/physics/laureates/1953/zernike-facts.html,Frits Zernike,nobel_prizes,physics,laureates,1953,zernike-facts.html
/nobel_prizes/chemistry/laureates/1953/staudinger-facts.html,Hermann Staudinger,nobel_prizes,chemistry,laureates,1953,staudinger-facts.html
/nobel_prizes/medicine/laureates/1953/krebs-facts.html,Hans Adolf Krebs,nobel_prizes,medicine,laureates,1953,krebs-facts.html
